Filename,Labels
341_train.jpg,Boston_bull
342_train.jpg,Staffordshire_bullterrier
343_train.jpg,cairn
344_train.jpg,Shih
345_train.jpg,bull_mastiff
346_train.jpg,dingo
347_train.jpg,curly
348_train.jpg,Brittany_spaniel
349_train.jpg,Shih
350_train.jpg,Ibizan_hound
351_train.jpg,silky_terrier
352_train.jpg,Saint_Bernard
353_train.jpg,malamute
354_train.jpg,Norwegian_elkhound
355_train.jpg,Italian_greyhound
356_train.jpg,Norwegian_elkhound
357_train.jpg,Ibizan_hound
358_train.jpg,dhole
359_train.jpg,black
360_train.jpg,Blenheim_spaniel
361_train.jpg,miniature_pinscher
362_train.jpg,affenpinscher
363_train.jpg,bluetick
364_train.jpg,golden_retriever
365_train.jpg,curly
366_train.jpg,Mexican_hairless
367_train.jpg,Sussex_spaniel
368_train.jpg,wire
369_train.jpg,Maltese_dog
370_train.jpg,Ibizan_hound
371_train.jpg,keeshond
372_train.jpg,Tibetan_terrier
373_train.jpg,Japanese_spaniel
374_train.jpg,Samoyed
375_train.jpg,pug
376_train.jpg,toy_terrier
377_train.jpg,clumber
378_train.jpg,Sealyham_terrier
379_train.jpg,Staffordshire_bullterrier
380_train.jpg,groenendael
381_train.jpg,Tibetan_terrier
382_train.jpg,Leonberg
383_train.jpg,EntleBucher
384_train.jpg,Appenzeller
385_train.jpg,Shetland_sheepdog
386_train.jpg,English_springer
387_train.jpg,Ibizan_hound
388_train.jpg,flat
389_train.jpg,Sussex_spaniel
390_train.jpg,Brittany_spaniel
391_train.jpg,chow
392_train.jpg,malinois
393_train.jpg,West_Highland_white_terrier
394_train.jpg,otterhound
395_train.jpg,Staffordshire_bullterrier
396_train.jpg,Border_collie
397_train.jpg,Australian_terrier
398_train.jpg,Old_English_sheepdog
399_train.jpg,Labrador_retriever
400_train.jpg,standard_poodle
401_train.jpg,Pomeranian
402_train.jpg,German_shepherd
403_train.jpg,Shih
404_train.jpg,Pembroke
405_train.jpg,black
406_train.jpg,Mexican_hairless
407_train.jpg,Greater_Swiss_Mountain_dog
408_train.jpg,Old_English_sheepdog
409_train.jpg,groenendael
410_train.jpg,Shetland_sheepdog
411_train.jpg,English_setter
412_train.jpg,Kerry_blue_terrier
413_train.jpg,Appenzeller
414_train.jpg,Old_English_sheepdog
415_train.jpg,cocker_spaniel
416_train.jpg,Siberian_husky
417_train.jpg,French_bulldog
418_train.jpg,Norwegian_elkhound
419_train.jpg,English_foxhound
420_train.jpg,schipperke
421_train.jpg,malamute
422_train.jpg,Maltese_dog
423_train.jpg,malinois
424_train.jpg,Maltese_dog
425_train.jpg,redbone
426_train.jpg,giant_schnauzer
427_train.jpg,toy_terrier
428_train.jpg,borzoi
429_train.jpg,Maltese_dog
430_train.jpg,Dandie_Dinmont
431_train.jpg,Saluki
432_train.jpg,miniature_poodle
433_train.jpg,Old_English_sheepdog
434_train.jpg,Norwich_terrier
435_train.jpg,otterhound
436_train.jpg,Border_terrier
437_train.jpg,dhole
438_train.jpg,Irish_terrier
439_train.jpg,miniature_poodle
440_train.jpg,Norwegian_elkhound
441_train.jpg,Italian_greyhound
442_train.jpg,Kerry_blue_terrier
443_train.jpg,Shetland_sheepdog
444_train.jpg,German_short
445_train.jpg,wire
446_train.jpg,Rottweiler
447_train.jpg,Norwich_terrier
448_train.jpg,Pomeranian
449_train.jpg,Irish_water_spaniel
450_train.jpg,Eskimo_dog
451_train.jpg,keeshond
452_train.jpg,boxer
453_train.jpg,Labrador_retriever
454_train.jpg,basenji
455_train.jpg,silky_terrier
456_train.jpg,Sussex_spaniel
457_train.jpg,Scottish_deerhound
458_train.jpg,miniature_poodle
459_train.jpg,clumber
460_train.jpg,standard_schnauzer
461_train.jpg,miniature_pinscher
462_train.jpg,Airedale
463_train.jpg,Weimaraner
464_train.jpg,Great_Dane
465_train.jpg,pug
466_train.jpg,Lhasa
467_train.jpg,Samoyed
468_train.jpg,chow
469_train.jpg,Irish_wolfhound
470_train.jpg,Shetland_sheepdog
471_train.jpg,Saint_Bernard
472_train.jpg,basenji
473_train.jpg,Leonberg
474_train.jpg,Italian_greyhound
475_train.jpg,African_hunting_dog
476_train.jpg,curly
477_train.jpg,bull_mastiff
478_train.jpg,Welsh_springer_spaniel
479_train.jpg,Eskimo_dog
480_train.jpg,Dandie_Dinmont
481_train.jpg,Bouvier_des_Flandres
482_train.jpg,Greater_Swiss_Mountain_dog
483_train.jpg,Blenheim_spaniel
484_train.jpg,dhole
485_train.jpg,Pekinese
486_train.jpg,English_springer
487_train.jpg,Maltese_dog
488_train.jpg,briard
489_train.jpg,EntleBucher
490_train.jpg,Italian_greyhound
491_train.jpg,curly
492_train.jpg,English_foxhound
493_train.jpg,Irish_terrier
494_train.jpg,papillon
495_train.jpg,Yorkshire_terrier
496_train.jpg,Italian_greyhound
497_train.jpg,komondor
498_train.jpg,English_springer
499_train.jpg,Cardigan
500_train.jpg,Norfolk_terrier
501_train.jpg,Australian_terrier
502_train.jpg,bluetick
503_train.jpg,American_Staffordshire_terrier
504_train.jpg,pug
505_train.jpg,Boston_bull
506_train.jpg,Eskimo_dog
507_train.jpg,miniature_pinscher
508_train.jpg,malamute
509_train.jpg,wire
510_train.jpg,whippet
511_train.jpg,Samoyed
512_train.jpg,Japanese_spaniel
513_train.jpg,Airedale
514_train.jpg,Cardigan
515_train.jpg,Scotch_terrier
516_train.jpg,Irish_wolfhound
517_train.jpg,Bedlington_terrier
518_train.jpg,Airedale
519_train.jpg,Norwegian_elkhound
520_train.jpg,Old_English_sheepdog
521_train.jpg,Bernese_mountain_dog
522_train.jpg,Lakeland_terrier
523_train.jpg,Airedale
524_train.jpg,briard
525_train.jpg,Greater_Swiss_Mountain_dog
526_train.jpg,Irish_water_spaniel
527_train.jpg,Walker_hound
528_train.jpg,Irish_wolfhound
529_train.jpg,German_shepherd
530_train.jpg,Sussex_spaniel
531_train.jpg,Italian_greyhound
532_train.jpg,bull_mastiff
533_train.jpg,Norwich_terrier
534_train.jpg,American_Staffordshire_terrier
535_train.jpg,Scotch_terrier
536_train.jpg,Leonberg
537_train.jpg,Shih
538_train.jpg,cairn
539_train.jpg,cocker_spaniel
540_train.jpg,Doberman
541_train.jpg,basenji
542_train.jpg,wire
543_train.jpg,Siberian_husky
544_train.jpg,Great_Dane
545_train.jpg,Norwich_terrier
546_train.jpg,Tibetan_mastiff
547_train.jpg,African_hunting_dog
548_train.jpg,collie
549_train.jpg,Gordon_setter
550_train.jpg,African_hunting_dog
551_train.jpg,Norfolk_terrier
552_train.jpg,Bouvier_des_Flandres
553_train.jpg,Blenheim_spaniel
554_train.jpg,Norwegian_elkhound
555_train.jpg,bull_mastiff
556_train.jpg,Boston_bull
557_train.jpg,Irish_terrier
558_train.jpg,curly
559_train.jpg,golden_retriever
560_train.jpg,Bernese_mountain_dog
561_train.jpg,Eskimo_dog
562_train.jpg,toy_poodle
563_train.jpg,golden_retriever
564_train.jpg,black
565_train.jpg,Pembroke
566_train.jpg,Great_Dane
567_train.jpg,Sussex_spaniel
568_train.jpg,Norwich_terrier
569_train.jpg,Ibizan_hound
570_train.jpg,Irish_wolfhound
571_train.jpg,Pomeranian
572_train.jpg,Greater_Swiss_Mountain_dog
573_train.jpg,beagle
574_train.jpg,Bedlington_terrier
575_train.jpg,American_Staffordshire_terrier
576_train.jpg,Afghan_hound
577_train.jpg,Dandie_Dinmont
578_train.jpg,Norwich_terrier
579_train.jpg,silky_terrier
580_train.jpg,Leonberg
581_train.jpg,Australian_terrier
582_train.jpg,borzoi
583_train.jpg,whippet
584_train.jpg,basenji
585_train.jpg,otterhound
586_train.jpg,Staffordshire_bullterrier
587_train.jpg,Saluki
588_train.jpg,Chihuahua
589_train.jpg,Pekinese
590_train.jpg,Scotch_terrier
591_train.jpg,Maltese_dog
592_train.jpg,whippet
593_train.jpg,bluetick
594_train.jpg,standard_poodle
595_train.jpg,Weimaraner
596_train.jpg,Tibetan_mastiff
597_train.jpg,toy_terrier
598_train.jpg,French_bulldog
599_train.jpg,Siberian_husky
600_train.jpg,chow
601_train.jpg,Blenheim_spaniel
602_train.jpg,English_springer
603_train.jpg,Sussex_spaniel
604_train.jpg,malamute
605_train.jpg,Siberian_husky
606_train.jpg,Norwegian_elkhound
607_train.jpg,cocker_spaniel
608_train.jpg,toy_poodle
609_train.jpg,Japanese_spaniel
610_train.jpg,Irish_terrier
611_train.jpg,Labrador_retriever
612_train.jpg,Bouvier_des_Flandres
613_train.jpg,Scottish_deerhound
614_train.jpg,bluetick
615_train.jpg,miniature_schnauzer
616_train.jpg,Pembroke
617_train.jpg,Norwich_terrier
618_train.jpg,vizsla
619_train.jpg,borzoi
620_train.jpg,flat
621_train.jpg,Blenheim_spaniel
622_train.jpg,EntleBucher
623_train.jpg,Scotch_terrier
624_train.jpg,miniature_schnauzer
625_train.jpg,Brittany_spaniel
626_train.jpg,Norwegian_elkhound
627_train.jpg,briard
628_train.jpg,Appenzeller
629_train.jpg,Lhasa
630_train.jpg,beagle
631_train.jpg,Irish_water_spaniel
632_train.jpg,papillon
633_train.jpg,Greater_Swiss_Mountain_dog
634_train.jpg,papillon
635_train.jpg,wire
636_train.jpg,Ibizan_hound
637_train.jpg,Pembroke
638_train.jpg,redbone
639_train.jpg,Shetland_sheepdog
640_train.jpg,Tibetan_mastiff
641_train.jpg,Walker_hound
642_train.jpg,Newfoundland
643_train.jpg,West_Highland_white_terrier
644_train.jpg,Sussex_spaniel
645_train.jpg,whippet
646_train.jpg,Irish_wolfhound
647_train.jpg,Doberman
648_train.jpg,bluetick
649_train.jpg,standard_poodle
650_train.jpg,boxer
651_train.jpg,Newfoundland
652_train.jpg,black
653_train.jpg,Samoyed
654_train.jpg,giant_schnauzer
655_train.jpg,Saint_Bernard
656_train.jpg,Doberman
657_train.jpg,Dandie_Dinmont
658_train.jpg,Scotch_terrier
659_train.jpg,Irish_wolfhound
660_train.jpg,Chihuahua
661_train.jpg,Maltese_dog
662_train.jpg,Ibizan_hound
663_train.jpg,Lakeland_terrier
664_train.jpg,affenpinscher
665_train.jpg,Bouvier_des_Flandres
666_train.jpg,bloodhound
667_train.jpg,Irish_water_spaniel
668_train.jpg,Border_terrier
669_train.jpg,English_springer
670_train.jpg,Great_Pyrenees
671_train.jpg,giant_schnauzer
672_train.jpg,Norwich_terrier
673_train.jpg,Pomeranian
674_train.jpg,soft
675_train.jpg,kuvasz
676_train.jpg,Bernese_mountain_dog
677_train.jpg,Labrador_retriever
678_train.jpg,Scotch_terrier
679_train.jpg,basset
680_train.jpg,Newfoundland
681_train.jpg,Shih
682_train.jpg,Italian_greyhound
683_train.jpg,Irish_wolfhound
684_train.jpg,Labrador_retriever
685_train.jpg,Gordon_setter
686_train.jpg,miniature_pinscher
687_train.jpg,Scotch_terrier
688_train.jpg,African_hunting_dog
689_train.jpg,Irish_terrier
690_train.jpg,silky_terrier
691_train.jpg,Italian_greyhound
692_train.jpg,giant_schnauzer
693_train.jpg,whippet
694_train.jpg,Maltese_dog
695_train.jpg,pug
696_train.jpg,Bernese_mountain_dog
697_train.jpg,standard_poodle
698_train.jpg,Shih
699_train.jpg,giant_schnauzer
700_train.jpg,malinois
701_train.jpg,EntleBucher
702_train.jpg,Welsh_springer_spaniel
703_train.jpg,borzoi
704_train.jpg,curly
705_train.jpg,Saint_Bernard
706_train.jpg,German_shepherd
707_train.jpg,keeshond
708_train.jpg,redbone
709_train.jpg,American_Staffordshire_terrier
710_train.jpg,Staffordshire_bullterrier
711_train.jpg,malamute
712_train.jpg,dhole
713_train.jpg,black
714_train.jpg,kuvasz
715_train.jpg,Yorkshire_terrier
716_train.jpg,kelpie
717_train.jpg,Pekinese
718_train.jpg,English_foxhound
719_train.jpg,Newfoundland
720_train.jpg,bloodhound
721_train.jpg,affenpinscher
722_train.jpg,Yorkshire_terrier
723_train.jpg,Norwegian_elkhound
724_train.jpg,black
725_train.jpg,Bernese_mountain_dog
726_train.jpg,bluetick
727_train.jpg,dingo
728_train.jpg,Border_terrier
729_train.jpg,Italian_greyhound
730_train.jpg,beagle
731_train.jpg,Border_collie
732_train.jpg,Maltese_dog
733_train.jpg,Border_collie
734_train.jpg,Leonberg
735_train.jpg,cocker_spaniel
736_train.jpg,whippet
737_train.jpg,Eskimo_dog
738_train.jpg,Ibizan_hound
739_train.jpg,black
740_train.jpg,Japanese_spaniel
741_train.jpg,kuvasz
742_train.jpg,Australian_terrier
743_train.jpg,English_setter
744_train.jpg,dingo
745_train.jpg,Ibizan_hound
746_train.jpg,Scottish_deerhound
747_train.jpg,silky_terrier
748_train.jpg,boxer
749_train.jpg,miniature_schnauzer
750_train.jpg,English_foxhound
751_train.jpg,chow
752_train.jpg,Ibizan_hound
753_train.jpg,toy_poodle
754_train.jpg,Eskimo_dog
755_train.jpg,Lhasa
756_train.jpg,malinois
757_train.jpg,German_shepherd
758_train.jpg,English_springer
759_train.jpg,miniature_pinscher
760_train.jpg,toy_terrier
761_train.jpg,standard_schnauzer
762_train.jpg,EntleBucher
763_train.jpg,silky_terrier
764_train.jpg,Irish_water_spaniel
765_train.jpg,EntleBucher
766_train.jpg,Saint_Bernard
767_train.jpg,kuvasz
768_train.jpg,malamute
769_train.jpg,Labrador_retriever
770_train.jpg,bull_mastiff
771_train.jpg,curly
772_train.jpg,Gordon_setter
773_train.jpg,Great_Pyrenees
774_train.jpg,Bouvier_des_Flandres
775_train.jpg,Chihuahua
776_train.jpg,Tibetan_terrier
777_train.jpg,French_bulldog
778_train.jpg,pug
779_train.jpg,Airedale
780_train.jpg,English_foxhound
781_train.jpg,bull_mastiff
782_train.jpg,Newfoundland
783_train.jpg,Ibizan_hound
784_train.jpg,Cardigan
785_train.jpg,English_foxhound
786_train.jpg,malinois
787_train.jpg,Airedale
788_train.jpg,Great_Pyrenees
789_train.jpg,Rhodesian_ridgeback
790_train.jpg,basset
791_train.jpg,Newfoundland
792_train.jpg,Irish_wolfhound
793_train.jpg,Staffordshire_bullterrier
794_train.jpg,papillon
795_train.jpg,Great_Pyrenees
796_train.jpg,Brittany_spaniel
797_train.jpg,bull_mastiff
798_train.jpg,miniature_poodle
799_train.jpg,German_shepherd
800_train.jpg,Greater_Swiss_Mountain_dog
801_train.jpg,bluetick
802_train.jpg,Irish_terrier
803_train.jpg,French_bulldog
804_train.jpg,standard_poodle
805_train.jpg,Bernese_mountain_dog
806_train.jpg,French_bulldog
807_train.jpg,Chihuahua
808_train.jpg,Rottweiler
809_train.jpg,Mexican_hairless
810_train.jpg,Norwegian_elkhound
811_train.jpg,Italian_greyhound
812_train.jpg,whippet
813_train.jpg,komondor
814_train.jpg,American_Staffordshire_terrier
815_train.jpg,Lakeland_terrier
816_train.jpg,groenendael
817_train.jpg,English_setter
818_train.jpg,redbone
819_train.jpg,Norfolk_terrier
820_train.jpg,Irish_water_spaniel
821_train.jpg,Old_English_sheepdog
822_train.jpg,German_shepherd
823_train.jpg,groenendael
824_train.jpg,soft
825_train.jpg,Old_English_sheepdog
826_train.jpg,Mexican_hairless
827_train.jpg,Newfoundland
828_train.jpg,Pekinese
829_train.jpg,miniature_schnauzer
830_train.jpg,French_bulldog
831_train.jpg,boxer
832_train.jpg,pug
833_train.jpg,kuvasz
834_train.jpg,Norwich_terrier
835_train.jpg,Newfoundland
836_train.jpg,cairn
837_train.jpg,West_Highland_white_terrier
838_train.jpg,beagle
839_train.jpg,wire
840_train.jpg,Pekinese
841_train.jpg,Border_collie
842_train.jpg,Norwich_terrier
843_train.jpg,Pomeranian
844_train.jpg,boxer
845_train.jpg,Siberian_husky
846_train.jpg,Bernese_mountain_dog
847_train.jpg,bull_mastiff
848_train.jpg,komondor
849_train.jpg,Afghan_hound
850_train.jpg,whippet
851_train.jpg,chow
852_train.jpg,borzoi
853_train.jpg,Norfolk_terrier
854_train.jpg,Boston_bull
855_train.jpg,Airedale
856_train.jpg,Gordon_setter
857_train.jpg,Walker_hound
858_train.jpg,komondor
859_train.jpg,pug
860_train.jpg,English_setter
861_train.jpg,Gordon_setter
862_train.jpg,miniature_pinscher
863_train.jpg,cairn
864_train.jpg,German_short
865_train.jpg,Tibetan_terrier
866_train.jpg,Kerry_blue_terrier
867_train.jpg,miniature_pinscher
868_train.jpg,Great_Pyrenees
869_train.jpg,black
870_train.jpg,African_hunting_dog
871_train.jpg,Italian_greyhound
872_train.jpg,bull_mastiff
873_train.jpg,silky_terrier
874_train.jpg,Ibizan_hound
875_train.jpg,toy_poodle
876_train.jpg,Italian_greyhound
877_train.jpg,Shih
878_train.jpg,Eskimo_dog
879_train.jpg,giant_schnauzer
880_train.jpg,standard_poodle
881_train.jpg,basenji
882_train.jpg,silky_terrier
883_train.jpg,Bouvier_des_Flandres
884_train.jpg,borzoi
885_train.jpg,Labrador_retriever
886_train.jpg,West_Highland_white_terrier
887_train.jpg,Great_Dane
888_train.jpg,standard_poodle
889_train.jpg,Brittany_spaniel
890_train.jpg,Scotch_terrier
891_train.jpg,Chihuahua
892_train.jpg,affenpinscher
893_train.jpg,Bedlington_terrier
894_train.jpg,miniature_pinscher
895_train.jpg,clumber
896_train.jpg,Lhasa
897_train.jpg,Leonberg
898_train.jpg,bluetick
899_train.jpg,affenpinscher
900_train.jpg,Bedlington_terrier
901_train.jpg,soft
902_train.jpg,miniature_schnauzer
